year,DH_GEOGRAPHY_NAME,percent_inhouse_activity,life_expectancy_Female,population_over_80,total_population,total_activity,treatment_year,g,treated,post,rel_year
2004,ESSEX,13.998596838760266,6.51,NA,NA,193848,2020,2020,0,0,-16
2004,GLOUCESTERSHIRE,6.081007314676662,6.38,NA,NA,82437,NA,0,0,0,NA
2004,HAMPSHIRE,32.36373572003515,6.53,NA,NA,135417,NA,0,0,0,NA
2004,HERTFORDSHIRE,0,6.2,NA,NA,138988,2002,2002,1,1,2
2004,KENT,11.512311766166954,6.27,NA,NA,237537,NA,0,0,0,NA
2004,LANCASHIRE,16.953404285743467,6.03,NA,NA,244765,NA,0,0,0,NA
2004,LEICESTERSHIRE,23.054037224105723,6.1,NA,NA,86718,2021,2021,0,0,-17
2004,LINCOLNSHIRE,8.549295358374223,6.35,NA,NA,128516.857114285,2013,2013,0,0,-9
2004,NORFOLK,22.791896727524577,6.45,NA,NA,155937,2012,2012,0,0,-8
2004,NORTH YORKSHIRE,42.32274902131362,6.59,NA,NA,85063,NA,0,0,0,NA
2004,NORTHUMBERLAND,12.606060606060607,5.96,14418,310140,72600,NA,0,0,0,NA
2004,NOTTINGHAMSHIRE,23.333845714662157,6.18,NA,NA,136617,2021,2021,0,0,-17
2004,OXFORDSHIRE,0.42171850289931473,6.68,NA,NA,49322,2006,2006,0,0,-2
2004,SHROPSHIRE,4.642363088941329,6.28,14668,288810,49156,2017,2017,0,0,-13
2004,STAFFORDSHIRE,31.199209026808095,6.03,NA,NA,115301,NA,0,0,0,NA
2004,SUFFOLK,31.246906721882734,6.39,NA,NA,99005,2014,2014,0,0,-10
2004,SURREY,10.537407797681771,6.6,NA,NA,123370,NA,0,0,0,NA
2004,WARWICKSHIRE,21.70985109026415,6.22,NA,NA,55537,2014,2014,0,0,-10
2004,WILTSHIRE,5.321498252610364,6.53,21077,445632,46641,2013,2013,0,0,-9
2004,WORCESTERSHIRE,6.735884415427397,6.14,NA,NA,66168,NA,0,0,0,NA
2004,BATH AND NORTH EAST SOMERSET,38.85772292568254,6.32,9096,170585,18717,NA,0,0,0,NA
2004,BLACKBURN WITH DARWEN,25.152710957349043,5.97,4877,141418,36998,2016,2016,0,0,-12
2004,BLACKPOOL,8.453172843416745,6.1,7746,143143,47355,2015,2015,0,0,-11
2004,BRACKNELL FOREST,48.336117178465884,6.39,3290,109189,7783,2018,2018,0,0,-14
2004,BRIGHTON AND HOVE,11.778595105117377,6.78,12346,249847,44046,NA,0,0,0,NA
2004,BRISTOL,47.1831538015272,6.28,16956,395743,63777,NA,0,0,0,NA
2004,DARLINGTON,3.9577696429518805,6.25,4585,99343,18849,2005,2005,0,0,-1
2004,DERBY,35.62064727570668,6.32,10224,234501,39056,2021,2021,0,0,-17
2004,EAST RIDING OF YORKSHIRE,4.524350038216269,6.04,16026,325117,87659,NA,0,0,0,NA
2004,HALTON,14.868499701135685,5.97,3800,119960,20076,NA,0,0,0,NA
2004,HARTLEPOOL,2.607990631052655,5.66,3431,90317,22201,2006,2006,0,0,-2
2004,HEREFORDSHIRE,25.240797431494066,6.37,9731,176033,26786,2010,2010,0,0,-6
2004,ISLE OF WIGHT,5.819988137603796,6.64,9246,135891,40464,NA,0,0,0,NA
2004,KINGSTON UPON HULL,8.254108541945348,5.93,9596,253049,83728,NA,0,0,0,NA
2004,LEICESTER,25.02406159769009,5.97,10612,294127,54028,2018,2018,0,0,-14
2004,LUTON,48.372643938613656,6.04,5362,183563,19418,2013,2013,0,0,-9
2004,MEDWAY,22.661682242990654,6.13,8294,251459,26750,2014,2014,0,0,-10
2004,MIDDLESBROUGH,20.450831847890672,6.1,4965,138451,26928,NA,0,0,0,NA
2004,MILTON KEYNES,8.589764686522955,5.82,5958,219521,18231,2013,2013,0,0,-9
2004,NORTH EAST LINCOLNSHIRE,3.3927240376060976,6.44,7087,158542,41589,2013,2013,0,0,-9
2004,NORTH LINCOLNSHIRE,6.03097643097643,6.18,6860,158211,37125,2015,2015,0,0,-11
2004,NOTTINGHAM,20.76789455776222,6.59,10381,279624,55841,NA,0,0,0,NA
2004,PETERBOROUGH,45.597525955378835,5.9,5944,163485,22635,2014,2014,0,0,-10
2004,PLYMOUTH,12.116128091035087,6.38,10990,244037,54836,2016,2016,0,0,-12
2004,PORTSMOUTH,44.70800086932224,6.34,8628,193483,32209,NA,0,0,0,NA
2004,READING,48.312580506655216,6.77,5126,144590,11645,NA,0,0,0,NA
2004,REDCAR AND CLEVELAND,32.04374057315234,6.52,6088,138643,26520,NA,0,0,0,NA
2004,RUTLAND,21.6711051930759,6.58,1710,35623,6008,2007,2007,0,0,-3
2004,SLOUGH,51.879075281564916,6.83,3460,120833,8435,NA,0,0,0,NA
2004,SOUTH GLOUCESTERSHIRE,46.34693315497502,6.37,9353,251226,25417,NA,0,0,0,NA
2004,SOUTHAMPTON,21.349641120890915,6.97,9310,223589,37995.28571428574,NA,0,0,0,NA
2004,SOUTHEND ON SEA,4.5298138109827955,6.29,9919,161488,42430,2018,2018,0,0,-14
2004,STOCKTON ON TEES,8.825409740788096,6.12,6560,185687,34412,NA,0,0,0,NA
2004,STOKE ON TRENT,51.59251421604149,6.14,10214,241078,51957.15,NA,0,0,0,NA
2004,TELFORD AND WREKIN,0,6.16,5191,160603,19274,NA,0,0,0,NA
2004,TORBAY,6.01352152769541,6.55,9545,131937,42155,NA,0,0,0,NA
2004,WARRINGTON,14.217834760168763,6.08,7140,191837,24413,2016,2016,0,0,-12
2004,WEST BERKSHIRE,44.9438202247191,6.86,5313,145147,9256,NA,0,0,0,NA
2004,WINDSOR AND MAIDENHEAD,29.164756578344182,6.42,5709,135066,10907,NA,0,0,0,NA
2004,WOKINGHAM,38.90132020586261,6.89,4720,149008,8938,NA,0,0,0,NA
2004,YORK,50.76583475988827,6.77,8797,186643,22198,2022,2022,0,0,-18
2004,CAMDEN,11.841600725067103,6.45,5712,207341,28687,2017,2017,0,0,-13
2004,GREENWICH,28.320690168079725,6.7,8031,227190,26892,NA,0,0,0,NA
2004,HAMMERSMITH AND FULHAM,13.73286941702762,7.82,4531,172083,14083,NA,0,0,0,NA
2004,ISLINGTON,14.294240525216354,6.15,4243,180831,20106,NA,0,0,0,NA
2004,KENSINGTON AND CHELSEA,34.8042820952848,8.83,5529,165752,12237,2016,2016,0,0,-12
2004,LAMBETH,0,6.7,6010,274262,22802,2004,2004,1,1,0
2004,LEWISHAM,0,6.1,7314,252455,22261,2003,2003,1,1,1
2004,SOUTHWARK,0,7.06,6581,257257,24390,2002,2002,1,1,2
2004,TOWER HAMLETS,0,6.36,4029,211154,19641,2004,2004,1,1,0
2004,WANDSWORTH,0,6.22,7995,278615,26799,NA,0,0,0,NA
2004,WESTMINSTER,30.457094487355835,7.12,6378,214557,18902,2016,2016,0,0,-12
2004,BARKING AND DAGENHAM,43.38183642749623,5.98,6566,165610,19930,NA,0,0,0,NA
2004,BARNET,0,6.78,13722,323723,51318,NA,0,0,0,NA
2004,BEXLEY,0,6.08,9551,220917,18321,2002,2002,1,1,2
2004,BRENT,0,7.32,7014,268335,19712,NA,0,0,0,NA
2004,CROYDON,33.25820185324317,6.25,11613,337134,35937,NA,0,0,0,NA
2004,EALING,25.379687289995967,6.39,9065,310073,22321,NA,0,0,0,NA
2004,ENFIELD,24.810686963613062,6.13,10428,282217,25751,NA,0,0,0,NA
2004,HARINGEY,37.7013723150358,7.1,4901,226472,26816,2014,2014,0,0,-10
2004,HARROW,1.118279569892473,7.03,8674,216267,18600,NA,0,0,0,NA
2004,HAVERING,26.007127362875735,6.05,10600,225769,25816,2011,2011,0,0,-7
2004,HILLINGDON,1.4966579482708515,6.64,9309,248691,20646,NA,0,0,0,NA
2004,HOUNSLOW,43.15038211330765,5.92,6226,219440,15833,NA,0,0,0,NA
2004,KINGSTON UPON THAMES,40.26428912593536,6.03,6042,151055,12562,NA,0,0,0,NA
2004,NEWHAM,11.89693194568035,6.11,5329,254434,25847,2012,2012,0,0,-8
2004,REDBRIDGE,7.5446996334256,6.31,9497,248774,26734,2011,2011,0,0,-7
2004,RICHMOND UPON THAMES,0,7.02,7380,179312,16700,NA,0,0,0,NA
2004,SUTTON,34.637521074356144,6.18,7641,181094,17201,2013,2013,0,0,-9
2004,WALTHAM FOREST,46.36426592797784,6.28,7035,225002,23104,NA,0,0,0,NA
2005,BARNSLEY,9.731093120702981,6.01,9274,222618,49162,2012,2012,0,0,-7
2005,BIRMINGHAM,31.674297644774917,6.76,38862,1014650,136505,NA,0,0,0,NA
2005,BOLTON,21.7141844942058,5.97,10548,265016,48381.14,2016,2016,0,0,-11
2005,BRADFORD,8.915319211677398,6.25,18519,491361,81388,NA,0,0,0,NA
2005,BURY,26.856240126382307,6.2,7211,181028,32916,NA,0,0,0,NA
2005,CALDERDALE,8.70106566081957,6.48,8457,196270,27307,NA,0,0,0,NA
2005,DUDLEY,23.42432757928543,6.32,13188,307004,49820,2018,2018,0,0,-13
2005,GATESHEAD,18.71264642601004,6.26,8180,192857,33464,NA,0,0,0,NA
2005,KIRKLEES,21.89452057064272,6.11,15846,400724,60353,NA,0,0,0,NA
2005,KNOWSLEY,0,6.01,4692,148900,24916,2002,2002,1,1,3
2005,LEEDS,36.68614190243707,6.92,30040,735054,99956,NA,0,0,0,NA
2005,LIVERPOOL,6.005190349468869,5.98,16007,452278,90938,NA,0,0,0,NA
2005,MANCHESTER,1.603346113628442,6.49,14585,455745,74594,NA,0,0,0,NA
2005,NEWCASTLE UPON TYNE,7.180888575458392,6.32,11428,269608,56720,2015,2015,0,0,-10
2005,NORTH TYNESIDE,8.905467334541191,6.42,9341,194120,46915,2015,2015,0,0,-10
2005,OLDHAM,6.653356745964929,6.32,8446,219288,41573,2015,2015,0,0,-10
2005,ROTHERHAM,21.172638436482085,6.11,10442,252675,47892,NA,0,0,0,NA
2005,SALFORD,7.60058829709003,6.19,9344,219536,38076,2015,2015,0,0,-10
2005,SANDWELL,34.73516993436729,6.22,12503,290447,47842,NA,0,0,0,NA
2005,SEFTON,7.4771401828785375,6.43,14314,276957,55556,2008,2008,0,0,-3
2005,SHEFFIELD,14.322202474134581,6.49,23531,525721,84959,2014,2014,0,0,-9
2005,SOLIHULL,6.600453208620606,7.25,9314,201557,20741,NA,0,0,0,NA
2005,SOUTH TYNESIDE,17.414612138743664,6.23,7164,149585,37681,2017,2017,0,0,-12
2005,ST HELENS,40.39714308139079,6.44,6885,175361,25482,NA,0,0,0,NA
2005,STOCKPORT,0,6.91,12797,281195,44520,NA,0,0,0,NA
2005,SUNDERLAND,14.909601659344428,5.99,10443,279199,61229,2015,2015,0,0,-10
2005,TRAFFORD,46.22415206631646,6.55,9658,215430,32933,2015,2015,0,0,-10
2005,WAKEFIELD,23.70475514549326,6.37,13094,318765,63405,NA,0,0,0,NA
2005,WALSALL,33.899288561481406,6.54,10458,258172,39638,NA,0,0,0,NA
2005,WIGAN,4.507460838338184,5.84,10957,306143,32302,NA,0,0,0,NA
2005,WIRRAL,14.045522752336703,6.58,16097,314925,55313,2017,2017,0,0,-12
2005,WOLVERHAMPTON,29.53614951110255,6.31,10859,241647,41522,NA,0,0,0,NA
2005,BUCKINGHAMSHIRE,0,6.86,NA,NA,39680,2004,2004,1,1,1
2005,CAMBRIDGESHIRE,0,6.78,NA,NA,66987,NA,0,0,0,NA
2005,DERBYSHIRE,32.768116399444516,6.31,NA,NA,126736,NA,0,0,0,NA
2005,DEVON,19.445094141036137,6.96,NA,NA,136816,NA,0,0,0,NA
2005,DORSET,24.89155309628719,6.93,NA,NA,58554,2017,2017,0,0,-12
2005,DURHAM,14.387171946956666,6.19,21027,497218,108138,2016,2016,0,0,-11
2005,EAST SUSSEX,7.52021252021252,6.89,NA,NA,86580,NA,0,0,0,NA
2005,ESSEX,12.890999612316106,6.71,NA,NA,196036,2020,2020,0,0,-15
2005,GLOUCESTERSHIRE,2.784486959749051,6.57,NA,NA,76669.99020364105,NA,0,0,0,NA
2005,HAMPSHIRE,31.04706723353023,6.77,NA,NA,132895,NA,0,0,0,NA
2005,HERTFORDSHIRE,0,6.42,NA,NA,150624,2002,2002,1,1,3
2005,KENT,11.548466385551064,6.42,NA,NA,230273,NA,0,0,0,NA
2005,LANCASHIRE,14.136146218839466,6.23,NA,NA,229136,NA,0,0,0,NA
2005,LEICESTERSHIRE,18.05553769180311,6.37,NA,NA,77749,2021,2021,0,0,-16
2005,LINCOLNSHIRE,5.2354870603744565,6.46,NA,NA,127438,2013,2013,0,0,-8
2005,NORFOLK,21.29822781003928,6.6,NA,NA,159633,2012,2012,0,0,-7
2005,NORTH YORKSHIRE,37.87275258792906,6.78,NA,NA,82595,NA,0,0,0,NA
2005,NORTHUMBERLAND,8.761951234389057,6.12,14758,310752,65579,NA,0,0,0,NA
2005,NOTTINGHAMSHIRE,22.15502363622721,6.33,NA,NA,133270,2021,2021,0,0,-16
2005,OXFORDSHIRE,4.698960099699675,6.96,NA,NA,48947,2006,2006,0,0,-1
2005,SHROPSHIRE,5.506909150286775,6.63,14952,291523,48993,2017,2017,0,0,-12
2005,STAFFORDSHIRE,29.115651310232156,6.13,NA,NA,107729,NA,0,0,0,NA
2005,SUFFOLK,27.22445712201202,6.7,NA,NA,98687,2014,2014,0,0,-9
2005,SURREY,11.327557912011613,6.73,NA,NA,126744,NA,0,0,0,NA
2005,WARWICKSHIRE,26.201170094635135,6.34,NA,NA,60337,2014,2014,0,0,-9
2005,WILTSHIRE,0.5630653521699359,6.87,21447,448670,49195,2013,2013,0,0,-8
2005,WORCESTERSHIRE,5.62559560075612,6.41,NA,NA,64011,NA,0,0,0,NA
2005,BATH AND NORTH EAST SOMERSET,32.93330383807101,6.61,9217,171274,18082,NA,0,0,0,NA
2005,BLACKBURN WITH DARWEN,23.20131173493908,6.2,4913,142145,35373,2016,2016,0,0,-11
2005,BLACKPOOL,6.741573033707865,6.39,7704,143688,43699,2015,2015,0,0,-10
2005,BRACKNELL FOREST,38.67591259976449,6.71,3336,109487,7643,2018,2018,0,0,-13
2005,BRIGHTON AND HOVE,11.890374939953986,7.24,12254,252863,39553,NA,0,0,0,NA
2005,BRISTOL,49.05030975559943,6.58,17124,405407,58756,NA,0,0,0,NA
2005,DARLINGTON,0,6.17,4656,100287,21683,2005,2005,1,1,0
2005,DERBY,38.563734290843804,6.59,10391,236470,36205,2021,2021,0,0,-16
2005,EAST RIDING OF YORKSHIRE,3.5354553975014533,6.31,16346,327268,84289,NA,0,0,0,NA
2005,HALTON,9.700550421653285,6.11,3886,120396,19803,NA,0,0,0,NA
2005,HARTLEPOOL,1.3228175596728424,5.67,3496,90457,23964,2006,2006,0,0,-1
2005,HEREFORDSHIRE,10.92866064212769,6.56,9897,176587,27222,2010,2010,0,0,-5
2005,ISLE OF WIGHT,5.921052631578947,6.88,9392,137179,39216,NA,0,0,0,NA
2005,KINGSTON UPON HULL,7.5205985183736335,6.15,9622,255159,81802,NA,0,0,0,NA
2005,LEICESTER,23.380983353262458,6,10510,301543,52812.15,2018,2018,0,0,-13
2005,LUTON,44.197459584295615,6.17,5424,185392,20784,2013,2013,0,0,-8
2005,MEDWAY,22.466693580944693,6.13,8472,252098,24770,2014,2014,0,0,-9
2005,MIDDLESBROUGH,14.633874916536834,6.4,5091,138517,26958,NA,0,0,0,NA
2005,MILTON KEYNES,8.920494795923927,6.27,6133,223462,18351,2013,2013,0,0,-8
2005,NORTH EAST LINCOLNSHIRE,0.6251749556778949,6.62,7160,158725,42868,2013,2013,0,0,-8
2005,NORTH LINCOLNSHIRE,7.020592579720219,6.56,7042,159679,34527,2015,2015,0,0,-10
2005,NOTTINGHAM,19.474428389143704,6.83,10417,284834,57994,NA,0,0,0,NA
2005,PETERBOROUGH,48.08962941683424,5.99,6084,167220,20886,2014,2014,0,0,-9
2005,PLYMOUTH,15.179625220002071,6.77,11050,247516,48295,2016,2016,0,0,-11
2005,PORTSMOUTH,49.48864685250138,6.66,8600,196318,27085,NA,0,0,0,NA
2005,READING,48.97653986353865,7.11,5127,146940,10699,NA,0,0,0,NA
2005,REDCAR AND CLEVELAND,27.967149065103857,6.59,6238,138177,25083,NA,0,0,0,NA
2005,RUTLAND,32.01970443349754,7.23,1780,36115,4872,2007,2007,0,0,-2
2005,SLOUGH,43.77177314128633,7,3476,122874,11277,NA,0,0,0,NA
2005,SOUTH GLOUCESTERSHIRE,42.85254921576333,6.96,9656,253178,27989,NA,0,0,0,NA
2005,SOUTHAMPTON,26.093750000000014,7.21,9414,226655,33371.428571428536,NA,0,0,0,NA
2005,SOUTHEND ON SEA,4.960646784815548,6.41,9922,162645,37354,2018,2018,0,0,-13
2005,STOCKTON ON TEES,8.10221252726706,6.13,6711,186350,35299,NA,0,0,0,NA
2005,STOKE ON TRENT,48.03232197661318,6.41,10294,241481,51482,NA,0,0,0,NA
2005,TELFORD AND WREKIN,0,6.34,5202,161535,17044,NA,0,0,0,NA
2005,TORBAY,6.226336808256834,6.83,9557,132178,38562,NA,0,0,0,NA
2005,WARRINGTON,10.07070923505464,6.27,7307,192992,23335,2016,2016,0,0,-11
2005,WEST BERKSHIRE,47.486033519553075,6.98,5464,146492,9308,NA,0,0,0,NA
2005,WINDSOR AND MAIDENHEAD,21.69014084507042,6.66,5840,136446,9230,NA,0,0,0,NA
2005,WOKINGHAM,38.464846269619436,6.77,4863,149598,9302,NA,0,0,0,NA
2005,YORK,51.327950189707174,6.92,8911,188214,20558,2022,2022,0,0,-17
2005,CAMDEN,29.157650076140097,6.63,5763,211088,24954,2017,2017,0,0,-12
2005,GREENWICH,6.195218380515461,6.81,7838,230494,26811,NA,0,0,0,NA
2005,HAMMERSMITH AND FULHAM,11.691194606593767,8.17,4463,173292,12163,NA,0,0,0,NA
2005,ISLINGTON,8.27239251076189,6.46,4249,183477,19281,NA,0,0,0,NA
2005,KENSINGTON AND CHELSEA,40.209208336635236,9.21,5507,168375,12619,2016,2016,0,0,-11
2005,LAMBETH,0,6.61,6021,277620,21952,2004,2004,1,1,1
2005,LEWISHAM,0,6.31,7187,254930,21441,2003,2003,1,1,2
2005,SOUTHWARK,0,7.49,6569,261811,25241,2002,2002,1,1,3
2005,TOWER HAMLETS,0,6.49,4071,213382,18602,2004,2004,1,1,1
2005,WANDSWORTH,0,6.61,8075,283229,27102,NA,0,0,0,NA
2005,WESTMINSTER,27.863512575425858,7.56,6458,223132,18727,2016,2016,0,0,-11
2005,BARKING AND DAGENHAM,20.999485765041374,6.41,6527,166275,21391,NA,0,0,0,NA
2005,BARNET,0.4493119910137602,6.96,13784,327541,46293,NA,0,0,0,NA
2005,BEXLEY,0,6.45,9676,222391,17066,2002,2002,1,1,3
2005,BRENT,13.011933821535123,7.52,7089,270939,14748,NA,0,0,0,NA
2005,CROYDON,34.46372916249678,6.47,11669,339052,34973,NA,0,0,0,NA
2005,EALING,21.943265579629216,6.88,9053,312774,22385,NA,0,0,0,NA
2005,ENFIELD,26.17276215835226,6.5,10447,284779,25538,NA,0,0,0,NA
2005,HARINGEY,41.68815751770437,7.38,4898,229271,24429,2014,2014,0,0,-9
2005,HARROW,1.1639619473978735,7.2,8633,221109,17870,NA,0,0,0,NA
2005,HAVERING,26.527065774611174,6.27,10885,226990,23018,2011,2011,0,0,-6
2005,HILLINGDON,1.5288871465673544,6.96,9310,251430,20407,NA,0,0,0,NA
2005,HOUNSLOW,31.904218928164198,6.21,6243,223776,17540,NA,0,0,0,NA
2005,KINGSTON UPON THAMES,42.72854260437685,6.49,6111,152489,12886,NA,0,0,0,NA
2005,NEWHAM,14.919468776490536,6.17,5128,253798,21234,2012,2012,0,0,-7
2005,REDBRIDGE,8.100643045185793,6.58,9464,251560,23171,2011,2011,0,0,-6
2005,RICHMOND UPON THAMES,0,7.36,7389,181508,14942,NA,0,0,0,NA
2005,SUTTON,28.872682044323835,6.54,7672,182103,17688,2013,2013,0,0,-8
2005,WALTHAM FOREST,49.479507166205686,6.59,6854,226747,19885,NA,0,0,0,NA
2006,BARNSLEY,3.022872686870235,6.14,9467,224419,52202,2012,2012,0,0,-6
2006,BIRMINGHAM,32.51237523330358,6.81,38983,1020843,123230,NA,0,0,0,NA
2006,BOLTON,23.37497815830858,6.04,10676,266816,45784,2016,2016,0,0,-10
2006,BRADFORD,23.099602951004417,6.21,18802,495658,76313,NA,0,0,0,NA
2006,BURY,23.851732473811442,6.24,7394,181809,32266,NA,0,0,0,NA
2006,CALDERDALE,9.470793997066234,6.55,8559,197761,26587,NA,0,0,0,NA
2006,DUDLEY,23.13872739018088,6.25,13472,307846,49536,2018,2018,0,0,-12
2006,GATESHEAD,10.215353197809337,6.56,8525,193615,43092,NA,0,0,0,NA
2006,KIRKLEES,16.786049978932358,6.08,16016,404266,61706,NA,0,0,0,NA
2006,KNOWSLEY,0,5.97,4875,148788,34718,2002,2002,1,1,4
2006,LEEDS,36.75268886663867,6.97,30239,736204,92883,NA,0,0,0,NA
2006,LIVERPOOL,4.972810532341156,6.13,16110,453055,83856,NA,0,0,0,NA
2006,MANCHESTER,2.1451555237754736,6.6,14395,463749,72722,NA,0,0,0,NA
2006,NEWCASTLE UPON TYNE,7.3399781068156935,6.3,11446,270258,52071,2015,2015,0,0,-9
2006,NORTH TYNESIDE,13.411764705882353,6.38,9510,195365,46750,2015,2015,0,0,-9
2006,OLDHAM,10.491164894062473,6.35,8515,220033,47764,2015,2015,0,0,-9
2006,ROTHERHAM,20.58984161660295,6.2,10691,253638,47606,NA,0,0,0,NA
2006,SALFORD,6.1223946548832755,6.23,9374,221931,37567,2015,2015,0,0,-9
2006,SANDWELL,29.841843651152285,6.28,12527,292516,44260,NA,0,0,0,NA
2006,SEFTON,3.486154550308948,6.45,14593,275852,52436,2008,2008,0,0,-2
2006,SHEFFIELD,13.486315286243574,6.44,23708,527629,83670,2014,2014,0,0,-8
2006,SOLIHULL,7.0186176995664376,7.44,9745,202351,19605,NA,0,0,0,NA
2006,SOUTH TYNESIDE,14.25198132667463,6.41,7278,148887,36844,2017,2017,0,0,-11
2006,ST HELENS,26.86061038729252,6.47,7045,175199,22412,NA,0,0,0,NA
2006,STOCKPORT,0.007131819802686319,7.09,13053,280498,42065,NA,0,0,0,NA
2006,SUNDERLAND,12.776305584281284,5.93,10736,278370,61888,2015,2015,0,0,-9
2006,TRAFFORD,41.42832676828224,6.62,9678,217369,29195,2015,2015,0,0,-9
2006,WAKEFIELD,19.939034437304333,6.41,13372,320318,60690,NA,0,0,0,NA
2006,WALSALL,31.400588679638457,6.79,10585,259454,38391,NA,0,0,0,NA
2006,WIGAN,3.485497491127157,5.82,11162,308023,40855,NA,0,0,0,NA
2006,WIRRAL,14.495205865764241,6.63,16447,315350,46098,2017,2017,0,0,-11
2006,WOLVERHAMPTON,27.066937119675455,6.32,11061,242889,36975,NA,0,0,0,NA
2006,BUCKINGHAMSHIRE,0,7.05,NA,NA,40150,2004,2004,1,1,2
2006,CAMBRIDGESHIRE,0,6.79,NA,NA,67741,NA,0,0,0,NA
2006,DERBYSHIRE,33.20231410583631,6.43,NA,NA,117540,NA,0,0,0,NA
2006,DEVON,18.658595499860926,7.01,NA,NA,136618,NA,0,0,0,NA
2006,DORSET,24.515810613022907,6.97,NA,NA,58758,2017,2017,0,0,-11
2006,DURHAM,12.689815524093618,6.16,21557,499348,110963,2016,2016,0,0,-10
2006,EAST SUSSEX,12.555153947511574,6.95,NA,NA,82723,NA,0,0,0,NA
2006,ESSEX,2.8264363524197607,6.79,NA,NA,184791,2020,2020,0,0,-14
2006,GLOUCESTERSHIRE,3.614696690835875,6.6,NA,NA,69391.7142857143,NA,0,0,0,NA
2006,HAMPSHIRE,25.986624931066356,6.84,NA,NA,128747,NA,0,0,0,NA
2006,HERTFORDSHIRE,0,6.6,NA,NA,130183,2002,2002,1,1,4
2006,KENT,12.061904695947662,6.48,NA,NA,216591,NA,0,0,0,NA
2006,LANCASHIRE,12.48914246006711,6.25,NA,NA,218742,NA,0,0,0,NA
2006,LEICESTERSHIRE,17.456164564405988,6.52,NA,NA,83323,2021,2021,0,0,-15
2006,LINCOLNSHIRE,4.310231696825651,6.49,NA,NA,137162,2013,2013,0,0,-7
2006,NORFOLK,19.43211213379053,6.72,NA,NA,166230,2012,2012,0,0,-6
2006,NORTH YORKSHIRE,43.26716243623625,6.72,NA,NA,81355,NA,0,0,0,NA
2006,NORTHUMBERLAND,8.797566597155804,6.2,15146,311375,63779,NA,0,0,0,NA
2006,NOTTINGHAMSHIRE,21.145878843575336,6.42,NA,NA,132754,2021,2021,0,0,-15
2006,OXFORDSHIRE,0,7.01,NA,NA,48863,2006,2006,1,1,0
2006,SHROPSHIRE,5.599882417167094,6.72,15431,294531,47626,2017,2017,0,0,-11
2006,STAFFORDSHIRE,31.4403591797112,6.17,NA,NA,123615,NA,0,0,0,NA
2006,SUFFOLK,27.974047763159295,6.8,NA,NA,94173,2014,2014,0,0,-8
2006,SURREY,12.585571353343866,6.74,NA,NA,98748,NA,0,0,0,NA
2006,WARWICKSHIRE,28.109647561409755,6.36,NA,NA,56180,2014,2014,0,0,-8
2006,WILTSHIRE,0.27016524490664495,6.99,21968,453041,54041,2013,2013,0,0,-7
2006,WORCESTERSHIRE,7.835634937221678,6.53,NA,NA,62203,NA,0,0,0,NA
2006,BATH AND NORTH EAST SOMERSET,37.40184757505774,6.79,9367,171204,17320,NA,0,0,0,NA
2006,BLACKBURN WITH DARWEN,23.640452097757265,6.03,4873,143110,33798,2016,2016,0,0,-10
2006,BLACKPOOL,7.373181762620707,6.24,7707,143733,40905,2015,2015,0,0,-9
2006,BRACKNELL FOREST,41.56341806105505,6.88,3451,109896,7829,2018,2018,0,0,-12
2006,BRIGHTON AND HOVE,12.809103902057547,7.22,12157,255564,37083,NA,0,0,0,NA
2006,BRISTOL,46.96514088428555,6.64,17295,408428,53874,NA,0,0,0,NA
2006,DARLINGTON,0,6.25,4739,101509,23111,2005,2005,1,1,1
2006,DERBY,42.61217574199579,6.54,10496,238110,34232,2021,2021,0,0,-15
2006,EAST RIDING OF YORKSHIRE,3.435880790084274,6.49,16739,328587,83181,NA,0,0,0,NA
2006,HALTON,6.122334139890833,6.08,3954,121275,17771,NA,0,0,0,NA
2006,HARTLEPOOL,0,5.74,3587,90781,22057,2006,2006,1,1,0
2006,HEREFORDSHIRE,1.86847407950174,6.48,10109,178103,27295,2010,2010,0,0,-4
2006,ISLE OF WIGHT,6.258890469416785,6.87,9509,137727,36556,NA,0,0,0,NA
2006,KINGSTON UPON HULL,7.203752700129094,6,9703,255497,78237,NA,0,0,0,NA
2006,LEICESTER,22.344817090570128,6.18,10531,306548,52567,2018,2018,0,0,-12
2006,LUTON,43.75029602614503,6.06,5495,187312,21113,2013,2013,0,0,-7
2006,MEDWAY,23.830612847441902,6.33,8590,253478,23709,2014,2014,0,0,-8
2006,MIDDLESBROUGH,7.494478343877513,6.4,5242,138169,26713,NA,0,0,0,NA
2006,MILTON KEYNES,9.008236101578586,6.45,6303,227225,17484,2013,2013,0,0,-7
2006,NORTH EAST LINCOLNSHIRE,3.8231017542928862,6.62,7283,158610,42220.43,2013,2013,0,0,-7
2006,NORTH LINCOLNSHIRE,7.663735817300717,6.62,7234,161163,34461,2015,2015,0,0,-9
2006,NOTTINGHAM,18.59438397054355,6.74,10539,286459,55947,NA,0,0,0,NA
2006,PETERBOROUGH,48.57525814138205,6.02,6191,169887,20144,2014,2014,0,0,-8
2006,PLYMOUTH,15.017837816170282,6.82,11119,249178,49894,2016,2016,0,0,-10
2006,PORTSMOUTH,49.800482003871835,7.01,8623,195964,25311,NA,0,0,0,NA
2006,READING,46.983600156188984,7.31,5180,148321,10244,NA,0,0,0,NA
2006,REDCAR AND CLEVELAND,22.22268626795857,6.27,6262,137621,23944,NA,0,0,0,NA
